market_name,district_name,state,commodity,variety,grade,price_date,modal_price,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_change_3d,price_change_7d,price_change_14d,price_change_30d,rolling_mean_7d,rolling_mean_30d,rolling_std_7d,rolling_std_30d,price_vs_ma7,price_vs_ma30,month,day_of_week,crash
Ghiraur,Mainpuri,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4475.0,4350.0,4400.0,5000.0,4790.0,2480.0,0.0170454545454545,-0.1049999999999999,-0.0657620041753653,0.8044354838709677,4497.5,4649.375,142.60960696951625,285.0679266878283,-0.0050027793218454,-0.0375050410001344,8,2,0
Agra,Agra,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1340.0,1360.0,1420.0,1550.0,1620.0,2000.0,-0.0563380281690141,-0.1354838709677419,-0.1728395061728395,-0.3299999999999999,1386.6666666666667,1540.8,32.659863237109185,131.14622881856974,-0.0336538461538462,-0.1303219106957424,8,2,0
Siliguri,Darjeeling,West Bengal,Banana,Other,Large,2025-08-13,1900.0,1900.0,1900.0,1900.0,1900.0,1900.0,0.0,0.0,0.0,0.0,1900.0,1900.0,0.0,0.0,0.0,0.0,8,2,0
Anwala,Bareilly,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1400.0,1400.0,1500.0,900.0,1100.0,1100.0,-0.0666666666666666,0.5555555555555556,0.2727272727272727,0.2727272727272727,1300.0,1048.2758620689656,216.02468994692853,223.00014358607208,0.0769230769230768,0.3355263157894737,8,2,0
Medinipur(West),Medinipur(W),West Bengal,Garlic,Garlic,FAQ,2025-08-13,10500.0,10500.0,11200.0,10500.0,10500.0,10500.0,-0.0625,0.0,0.0,0.0,10900.0,10560.714285714286,374.1657386773977,680.0540750363807,-0.036697247706422,-0.0057490700033818,8,2,0
Coochbehar,Coochbehar,West Bengal,Green Chilli,Other,FAQ,2025-08-13,7500.0,7500.0,5500.0,3500.0,8300.0,9000.0,0.3636363636363635,1.1428571428571428,-0.0963855421686746,-0.1666666666666666,5785.714285714285,6986.666666666667,1799.4708216848744,2103.1558115879307,0.2962962962962963,0.0734732824427479,8,2,0
Vadhvan,Surendranagar,Gujarat,Garlic,Garlic,FAQ,2025-08-13,10250.0,10750.0,8500.0,8500.0,7250.0,10750.0,0.2058823529411764,0.2058823529411764,0.4137931034482758,-0.0465116279069767,9750.0,9226.190476190475,1159.202311936963,1571.0362064270682,0.0512820512820513,0.1109677419354837,8,2,0
Kosikalan,Mathura,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4500.0,4545.0,4750.0,5160.0,5340.0,1900.0,-0.0526315789473684,-0.127906976744186,-0.1573033707865169,1.3684210526315788,4591.0,4727.826086956522,158.6820720812365,477.400218244025,-0.0198213896754519,-0.0481883391576237,8,2,0
Kanpur(Grain),Kanpur,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,5300.0,5250.0,5300.0,5200.0,5200.0,2510.0,0.0,0.0192307692307691,0.0192307692307691,1.1115537848605577,5236.666666666667,5025.384615384615,55.37749241945188,356.6873226705157,0.0120942075111394,0.0546456451859789,8,2,0
Perinthalmanna,Malappuram,Kerala,Cabbage,Cabbage,FAQ,2025-08-13,1400.0,5300.0,4800.0,1300.0,2200.0,4500.0,-0.7083333333333333,0.0769230769230768,-0.3636363636363636,-0.6888888888888889,3883.3333333333335,2537.5,1609.2441289831283,1173.5536889591222,-0.6394849785407726,-0.4482758620689655,8,2,0
Perambra,Kozhikode(Calicut),Kerala,Cabbage,Other,FAQ,2025-08-13,3000.0,2500.0,2600.0,2800.0,3000.0,3000.0,0.1538461538461537,0.0714285714285714,0.0,0.0,2700.0,2907.692307692308,236.64319132398452,169.52422109676226,0.1111111111111111,0.0317460317460318,8,2,0
Shamli,Shamli,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1700.0,1680.0,1680.0,1775.0,2000.0,2100.0,0.0119047619047618,-0.0422535211267606,-0.15,-0.1904761904761904,1695.0,1917.321428571429,14.433756729675297,180.6340793840451,0.0029498525073745,-0.1133463723572693,8,2,0
Dahod(Veg. Market),Dahod,Gujarat,Green Chilli,Green Chilly,FAQ,2025-08-13,4000.0,3500.0,4000.0,4500.0,5000.0,8000.0,0.0,-0.1111111111111111,-0.1999999999999999,-0.5,3916.6666666666665,5338.461538461538,376.38632635454064,1600.7690459468415,0.0212765957446809,-0.2507204610951008,8,2,0
Siliguri,Darjeeling,West Bengal,Green Chilli,Green Chilly,FAQ,2025-08-13,7000.0,7000.0,6200.0,5800.0,5900.0,7900.0,0.1290322580645162,0.2068965517241379,0.1864406779661016,-0.1139240506329114,6400.0,6664.285714285715,489.8979485566357,954.6045470611492,0.09375,0.05037513397642,8,2,0
Piravam,Ernakulam,Kerala,Cabbage,Other,FAQ,2025-08-13,5000.0,5000.0,5000.0,5000.0,7000.0,5000.0,0.0,0.0,-0.2857142857142857,0.0,5583.333333333333,5148.148148148148,1428.8690166235206,1158.702978589679,-0.1044776119402984,-0.0287769784172661,8,2,0
Mohamadabad,Farukhabad,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1640.0,1630.0,1650.0,1640.0,1620.0,1780.0,-0.0060606060606061,0.0,0.0123456790123457,-0.0786516853932584,1630.0,1649.2,17.88854381999813,33.901819026927484,0.0061349693251533,-0.0055784622847441,8,2,0
Harippad,Alappuzha,Kerala,Cabbage,Other,FAQ,2025-08-13,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0.0,0.0,0.0,0.0,8,2,0
Kosikalan,Mathura,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-08-13,2000.0,1960.0,1960.0,1600.0,1600.0,960.0,0.0204081632653061,0.25,0.25,1.0833333333333337,1944.0,1729.1304347826087,82.94576541331088,195.63214653756597,0.0288065843621398,0.1566507417651494,8,2,0
Daloda,Mandsaur,Madhya Pradesh,Garlic,Garlic,FAQ,2025-08-13,4000.0,4700.0,3601.0,3400.0,1300.0,4600.0,0.1108025548458762,0.1764705882352941,2.076923076923077,-0.1304347826086956,3780.2,3445.05,605.7311284720311,1144.5479675400877,0.0581450716893285,0.1610861961364855,8,2,0
Perambra,Kozhikode(Calicut),Kerala,Green Chilli,Other,FAQ,2025-08-13,6500.0,6000.0,6000.0,6500.0,7500.0,4500.0,0.0833333333333332,0.0,-0.1333333333333333,0.4444444444444444,6333.333333333333,6950.0,258.1988897471612,574.0777102372906,0.0263157894736842,-0.0647482014388489,8,2,0
Meerut,Meerut,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-08-13,1550.0,1650.0,1680.0,1450.0,1470.0,1100.0,-0.0773809523809523,0.0689655172413792,0.054421768707483,0.4090909090909091,1635.0,1545.8823529411766,58.22370651203856,89.44682942462005,-0.0519877675840978,0.0026636225266361,8,2,0
Baruipur(Canning),Sounth 24 Parganas,West Bengal,Green Chilli,Green Chilly,FAQ,2025-08-13,8700.0,8800.0,8600.0,8600.0,8100.0,8900.0,0.0116279069767442,0.0116279069767442,0.0740740740740741,-0.0224719101123596,8642.857142857143,8982.142857142857,78.67957924694404,748.8527380469451,0.0066115702479339,-0.0314115308151092,8,2,0
Mehatpur,Jalandhar,Punjab,Brinjal,Other,FAQ,2025-08-13,2500.0,3000.0,2000.0,3000.0,3000.0,2500.0,0.25,-0.1666666666666666,-0.1666666666666666,0.0,2683.333333333333,2734.782608695652,402.077936060494,325.5885519153577,-0.0683229813664596,-0.0858505564387916,8,2,0
Aroor,Alappuzha,Kerala,Green Chilli,Other,FAQ,2025-08-13,9100.0,9100.0,9100.0,8100.0,11000.0,7100.0,0.0,0.1234567901234569,-0.1727272727272727,0.2816901408450705,9050.0,8968.181818181818,100.00000000002936,1363.9530656763664,0.0055248618784531,0.0146984287886466,8,2,0
Jalpaiguri Sadar,Jalpaiguri,West Bengal,Green Chilli,Other,FAQ,2025-08-13,8000.0,9000.0,7800.0,6800.0,2000.0,1100.0,0.0256410256410255,0.1764705882352941,3.0,6.2727272727272725,7483.333333333333,6938.461538461538,1112.5046816380896,973.4290434151428,0.069042316258352,0.1529933481152994,8,2,0
Kosikalan,Mathura,Uttar Pradesh,Garlic,Desi,FAQ,2025-08-13,5600.0,5600.0,5545.0,5540.0,5700.0,5800.0,0.0099188458070333,0.0108303249097472,-0.0175438596491228,-0.0344827586206896,5581.0,5684.347826086957,26.55183609479993,623.9177982494538,0.0034044078122199,-0.0148386109836317,8,2,0
Mohamadabad,Farukhabad,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2850.0,2800.0,2850.0,2810.0,2900.0,2850.0,0.0,0.0142348754448398,-0.0172413793103448,0.0,2833.333333333333,2847.2,20.655911179772605,31.559467676086012,0.0058823529411764,0.0009834223096376,8,2,0
Shamli,Shamli,Uttar Pradesh,Cabbage,Cabbage,FAQ,2025-08-13,1700.0,1700.0,1630.0,1575.0,1260.0,1100.0,0.0429447852760735,0.0793650793650793,0.3492063492063493,0.5454545454545454,1655.0,1365.357142857143,42.32808366398902,254.08123726926613,0.027190332326284,0.2450954747580433,8,2,0
Piravam,Ernakulam,Kerala,Green Chilli,Other,FAQ,2025-08-13,8500.0,8500.0,9000.0,9000.0,7000.0,5500.0,-0.0555555555555555,-0.0555555555555555,0.2142857142857142,0.5454545454545454,8666.666666666666,8173.076923076923,258.1988897471611,882.5226081218359,-0.0192307692307691,0.04,8,2,0
Anoop Shahar,Bulandshahar,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4200.0,4300.0,4200.0,3800.0,4600.0,3600.0,0.0,0.1052631578947369,-0.0869565217391304,0.1666666666666667,4171.428571428572,4100.0,170.43362064927237,308.5002654668212,0.0068493150684931,0.024390243902439,8,2,0
Kannauj,Kannuj,Uttar Pradesh,Brinjal,Round,FAQ,2025-08-13,1640.0,1640.0,1620.0,1550.0,1630.0,1750.0,0.0123456790123457,0.0580645161290322,0.0061349693251533,-0.0628571428571428,1636.6666666666667,1654.8,13.662601021279196,58.17502327747186,0.0020366598778003,-0.0089436789944403,8,2,0
Jaunpur,Jaunpur,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2800.0,2810.0,2800.0,2775.0,2850.0,2800.0,0.0,0.0090090090090089,-0.0175438596491228,0.0,2800.0,2813.5416666666665,6.324555320336738,24.20380704273862,0.0,-0.0048130322102923,8,2,0
Meerut,Meerut,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4000.0,4100.0,3200.0,3950.0,3990.0,2050.0,0.25,0.0126582278481013,0.0025062656641603,0.951219512195122,3635.714285714286,4023.8888888888887,402.817458362848,616.0322650916739,0.1001964636542238,-0.0059367665332044,8,2,0
Mehmoodabad,Sitapur,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2770.0,2780.0,2770.0,2810.0,2730.0,2670.0,0.0,-0.0142348754448398,0.0146520146520146,0.0374531835205993,2775.0,2749.5652173913045,5.773502691951433,41.93916165866964,-0.0018018018018017,0.0074320050600884,8,2,0
Meerut,Meerut,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1900.0,1610.0,1700.0,1950.0,1940.0,1440.0,0.1176470588235294,-0.0256410256410256,-0.0206185567010309,0.3194444444444444,1735.0,1872.3529411764705,114.67344941179712,132.2180685347564,0.095100864553314,0.0147659440779139,8,2,0
Aroor,Alappuzha,Kerala,Garlic,Other,FAQ,2025-08-13,13300.0,14900.0,14900.0,15700.0,16100.0,15700.0,-0.1073825503355704,-0.1528662420382165,-0.1739130434782608,-0.1528662420382165,14425.0,15404.761904761905,763.2168761236767,813.3118654471795,-0.0779896013864818,-0.136630602782071,8,2,0
Jalpaiguri Sadar,Jalpaiguri,West Bengal,Brinjal,Round/Long,FAQ,2025-08-13,3400.0,3400.0,2900.0,2900.0,3200.0,3100.0,0.1724137931034481,0.1724137931034481,0.0625,0.096774193548387,3257.1428571428573,3034.6153846153848,263.6736799982278,266.74678283693714,0.0438596491228069,0.1204055766793408,8,2,0
Mehatpur,Jalandhar,Punjab,Green Chilli,Other,FAQ,2025-08-13,5000.0,4000.0,4000.0,5000.0,5000.0,3000.0,0.25,0.0,0.0,0.6666666666666667,4333.333333333333,4666.666666666667,516.3977794943223,481.5434123430728,0.1538461538461539,0.0714285714285714,8,2,1
Porbandar,Porbandar,Gujarat,Cabbage,Cabbage,FAQ,2025-08-13,1500.0,1500.0,1750.0,2000.0,2500.0,1750.0,-0.1428571428571429,-0.25,-0.4,-0.1428571428571429,1650.0,2163.043478260869,223.606797749979,358.4110740807484,-0.0909090909090909,-0.3065326633165829,8,2,1
Harippad,Alappuzha,Kerala,Brinjal,Other,FAQ,2025-08-13,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,4000.0,4000.0,0.0,0.0,0.0,0.0,8,2,0
Garh Shankar,Hoshiarpur,Punjab,Cabbage,Cabbage,FAQ,2025-08-13,1200.0,1200.0,1200.0,1200.0,1000.0,1000.0,0.0,0.0,0.1999999999999999,0.1999999999999999,1200.0,1177.7777777777778,0.0,143.71358589653622,0.0,0.0188679245283018,8,2,1
Kannauj,Kannuj,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2850.0,2850.0,2850.0,2850.0,2860.0,2860.0,0.0,0.0,-0.0034965034965035,-0.0034965034965035,2850.0,2839.2,2.5589767198560216e-06,25.31797780234146,0.0,0.003803888419273,8,2,0
Mohamadabad,Farukhabad,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,5150.0,5100.0,5150.0,5250.0,4780.0,2750.0,0.0,-0.019047619047619,0.0774058577405858,0.8727272727272728,5166.666666666667,4896.0,40.82482904638884,364.54309301734975,-0.0032258064516129,0.0518790849673203,8,2,0
Agar,Shajapur,Madhya Pradesh,Garlic,Garlic,FAQ,2025-08-13,3405.0,5200.0,1300.0,2705.0,2000.0,3400.0,1.6192307692307693,0.2587800369685766,0.7024999999999999,0.0014705882352941,3581.0,2771.590909090909,1597.3587574493058,987.9480735867982,-0.0491482826026249,0.2285362853628536,8,2,0
Farukhabad,Farukhabad,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1650.0,1700.0,1625.0,1625.0,1700.0,1800.0,0.0153846153846153,0.0153846153846153,-0.0294117647058823,-0.0833333333333333,1641.6666666666667,1647.1153846153843,34.156502553198884,35.58575773883284,0.0050761421319796,0.0017513134851139,8,2,0
Jaunpur,Jaunpur,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1810.0,1800.0,1800.0,1750.0,1700.0,1730.0,0.0055555555555555,0.0342857142857142,0.0647058823529411,0.0462427745664739,1797.5,1819.8,33.72684390808015,103.14310447140905,0.0069541029207231,-0.0053852071656225,8,2,0
Shamli,Shamli,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,6070.0,6050.0,6100.0,6000.0,6300.0,6500.0,-0.0049180327868852,0.0116666666666667,-0.0365079365079364,-0.0661538461538461,6067.142857142857,6274.107142857143,37.28908942646344,223.826377700732,0.0004709206498705,-0.0325316635833214,8,2,0
Sirsa,Prayagraj,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,3500.0,3400.0,3300.0,3400.0,3300.0,1700.0,0.0606060606060605,0.0294117647058822,0.0606060606060605,1.0588235294117645,3350.0,3184.2105263157896,151.65750888103165,320.17904347885616,0.0447761194029849,0.0991735537190081,8,2,0
Mirzapur,Mirzapur,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4675.0,4650.0,4700.0,4600.0,4550.0,2300.0,-0.0053191489361702,0.0163043478260869,0.0274725274725273,1.0326086956521738,4682.0,4625.0,20.796634343084897,195.07916944908388,-0.0014950875694147,0.0108108108108107,8,2,0
Agra,Agra,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2550.0,2600.0,2560.0,2680.0,2600.0,2550.0,-0.00390625,-0.0485074626865671,-0.0192307692307692,0.0,2555.0,2596.4,25.884358211089253,83.95832299421102,-0.0019569471624266,-0.0178708981666924,8,2,0
Kosikalan,Mathura,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1500.0,1600.0,1445.0,1540.0,1500.0,1535.0,0.0380622837370241,-0.0259740259740259,0.0,-0.0228013029315961,1509.0,1607.8260869565215,56.169386679934505,132.17435185593698,-0.0059642147117295,-0.0670632774472688,8,2,0
Durgapur,Paschim Bardhaman,West Bengal,Cabbage,Other,FAQ,2025-08-13,2050.0,2000.0,2000.0,1950.0,2100.0,1900.0,0.0249999999999999,0.0512820512820513,-0.0238095238095238,0.0789473684210526,2028.571428571429,1966.6666666666667,26.72612419126484,90.33780792244686,0.01056338028169,0.042372881355932,8,2,0
Perambra,Kozhikode(Calicut),Kerala,Brinjal,Other,FAQ,2025-08-13,3500.0,3500.0,3500.0,4000.0,3200.0,3000.0,0.0,-0.125,0.09375,0.1666666666666667,3666.6666666666665,3519.230769230769,258.1988897471611,309.8634935183318,-0.0454545454545454,-0.0054644808743169,8,2,0
Bassi Pathana,Fatehgarh,Punjab,Banana,Medium,Medium,2025-08-13,2800.0,3200.0,2600.0,3200.0,3200.0,3600.0,0.0769230769230768,-0.125,-0.125,-0.2222222222222222,2966.6666666666665,3065.217391304348,233.80903889000237,249.74295085542863,-0.0561797752808987,-0.0865248226950354,8,2,0
Piravam,Ernakulam,Kerala,Brinjal,Other,FAQ,2025-08-13,4500.0,4500.0,4500.0,4000.0,7000.0,4500.0,0.0,0.125,-0.3571428571428571,0.0,4416.666666666667,4518.518518518518,204.12414523193155,579.8123284152698,0.0188679245283018,-0.0040983606557376,8,2,0
Perinthalmanna,Malappuram,Kerala,Brinjal,Brinjal,FAQ,2025-08-13,3200.0,3400.0,3000.0,3200.0,1800.0,2800.0,0.0666666666666666,0.0,0.7777777777777777,0.1428571428571428,3080.0,2712.608695652174,228.0350850198313,479.3197584390157,0.0389610389610388,0.1796762301650905,8,2,0
Medinipur(West),Medinipur(W),West Bengal,Green Chilli,Green Chilly,FAQ,2025-08-13,9500.0,10500.0,9000.0,9000.0,8000.0,6000.0,0.0555555555555555,0.0555555555555555,0.1875,0.5833333333333333,9071.42857142857,8589.285714285714,932.2272357358175,1338.9712152783318,0.0472440944881891,0.106029106029106,8,2,0
Porbandar,Porbandar,Gujarat,Brinjal,Arkasheela Mattigulla,FAQ,2025-08-13,1000.0,1000.0,1000.0,1000.0,1500.0,4500.0,0.0,0.0,-0.3333333333333333,-0.7777777777777778,1000.0,1407.608695652174,0.0,635.3879801943808,0.0,-0.2895752895752896,8,2,0
Asansol,Paschim Bardhaman,West Bengal,Brinjal,Other,FAQ,2025-08-13,4350.0,4350.0,4500.0,4350.0,4400.0,5350.0,-0.0333333333333333,0.0,-0.0113636363636363,-0.1869158878504673,4328.571428571428,4520.0,118.52265204432231,291.72495312514576,0.0049504950495049,-0.0376106194690265,8,2,0
Dudhansadhan,Patiala,Punjab,Brinjal,Other,FAQ,2025-08-13,1800.0,1800.0,1800.0,1800.0,2800.0,2000.0,0.0,0.0,-0.3571428571428571,-0.0999999999999999,1800.0,2296.296296296296,0.0,487.1277525387388,0.0,-0.2161290322580644,8,2,0
Kharar,Mohali,Punjab,Green Chilli,Green Chilly,FAQ,2025-08-13,3000.0,2500.0,2500.0,2500.0,3000.0,2500.0,0.1999999999999999,0.1999999999999999,0.0,0.1999999999999999,2583.333333333333,3187.5,204.12414523193144,941.92794887379,0.161290322580645,-0.0588235294117647,8,2,0
Damnagar,Amreli,Gujarat,Brinjal,Other,FAQ,2025-08-13,1000.0,900.0,1000.0,1000.0,2000.0,2850.0,0.0,0.0,-0.5,-0.6491228070175439,1150.0,1385.0,604.1522986797437,823.9985947867378,-0.1304347826086956,-0.2779783393501804,8,2,1
Perumbavoor,Ernakulam,Kerala,Green Chilli,Green Chilly,FAQ,2025-08-13,6000.0,6000.0,5700.0,5700.0,5500.0,4500.0,0.0526315789473683,0.0526315789473683,0.0909090909090908,0.3333333333333332,5880.0,5388.0,164.31676725154983,433.3205126308503,0.0204081632653061,0.1135857461024498,8,2,0
Patran,Patiala,Punjab,Green Chilli,Other,FAQ,2025-08-13,2160.0,1250.0,1670.0,1380.0,2450.0,1080.0,0.2934131736526946,0.5652173913043479,-0.1183673469387754,1.0,1735.0,1982.9545454545453,314.43600302764366,426.5829319551973,0.244956772334294,0.0892836676217765,8,2,0
Dhanaura,Amroha,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1200.0,1200.0,1200.0,1400.0,1200.0,1200.0,0.0,-0.1428571428571429,0.0,0.0,1200.0,1209.5238095238096,0.0,43.64357804719847,0.0,-0.0078740157480315,8,2,0
Kapadvanj,Kheda,Gujarat,Cabbage,Other,FAQ,2025-08-13,1875.0,1875.0,1550.0,2600.0,1750.0,1625.0,0.2096774193548387,-0.2788461538461538,0.0714285714285714,0.1538461538461537,1745.0,1897.1153846153843,178.00983118917898,305.5590714638536,0.0744985673352436,-0.0116573745565128,8,2,0
Dhanaura,Amroha,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,1200.0,2200.0,2200.0,2200.0,2200.0,2000.0,-0.4545454545454546,-0.4545454545454546,-0.4545454545454546,-0.4,2000.0,2162.5,447.21359549995793,206.0234262745695,-0.4,-0.4450867052023122,8,2,0
Koduvayoor,Palakad,Kerala,Brinjal,Other,FAQ,2025-08-13,3700.0,2800.0,1700.0,2800.0,3700.0,3000.0,1.176470588235294,0.3214285714285714,0.0,0.2333333333333334,2071.428571428572,2523.333333333333,859.6787882968968,851.2397990004341,0.7862068965517239,0.4663143989431968,8,2,0
Chandausi,Sambhal,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1550.0,1575.0,1540.0,1550.0,1850.0,1460.0,0.0064935064935065,0.0,-0.1621621621621621,0.0616438356164383,1540.0,1678.571428571429,25.49509756796679,124.55062080478272,0.0064935064935065,-0.076595744680851,8,2,0
Vandiperiyar,Idukki,Kerala,Garlic,Other,FAQ,2025-08-13,13000.0,12000.0,13000.0,13000.0,11000.0,11000.0,0.0,0.0,0.1818181818181818,0.1818181818181818,12600.0,12916.666666666666,547.7225575051662,514.9286505443839,0.0317460317460318,0.0064516129032259,8,2,0
Farukhabad,Farukhabad,Uttar Pradesh,Banana,Banana - Ripe,Medium,2025-08-13,2800.0,2750.0,2850.0,2800.0,2950.0,2850.0,-0.0175438596491228,0.0,-0.0508474576271186,-0.0175438596491228,2812.5,2834.6153846153848,37.91437722025819,50.5355929404939,-0.0044444444444444,-0.0122116689280868,8,2,0
Bolpur,Birbhum,West Bengal,Brinjal,Round/Long,FAQ,2025-08-13,5400.0,5400.0,4400.0,4400.0,5400.0,5400.0,0.2272727272727273,0.2272727272727273,0.0,0.0,4828.571428571428,5166.666666666667,534.5224838248485,430.183067152064,0.1183431952662721,0.0451612903225806,8,2,0
Mehmoodabad,Sitapur,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,6260.0,6230.0,6210.0,6230.0,6200.0,6210.0,0.0080515297906602,0.0048154093097914,0.0096774193548387,0.0080515297906602,6235.0,6203.478260869565,22.91287847477959,23.03331493340981,0.0040096230954289,0.0091112980095318,8,2,0
Agra,Agra,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,4350.0,4300.0,4250.0,4200.0,4500.0,3200.0,0.0235294117647058,0.0357142857142858,-0.0333333333333333,0.359375,4266.666666666667,4530.0,108.0123449734636,287.95254238619987,0.01953125,-0.0397350993377483,8,2,0
Morbi,Morbi,Gujarat,Green Chilli,Green Chilly,FAQ,2025-08-13,1500.0,1500.0,1500.0,2500.0,3500.0,5250.0,0.0,-0.4,-0.5714285714285714,-0.7142857142857143,1550.0,3150.0,111.80339887498974,1188.0481191152717,-0.032258064516129,-0.5238095238095238,8,2,0
Pattambi,Palakad,Kerala,Brinjal,Other,FAQ,2025-08-13,2800.0,2800.0,3500.0,3500.0,2800.0,2800.0,-0.1999999999999999,-0.1999999999999999,0.0,0.0,3150.0,2940.740740740741,383.40579025361626,364.0152778485056,-0.1111111111111111,-0.0478589420654912,8,2,0
Pipariya(F&V),Hoshangabad,Madhya Pradesh,Cabbage,Cabbage,FAQ,2025-08-13,900.0,900.0,1200.0,1200.0,1200.0,1200.0,-0.25,-0.25,-0.25,-0.25,1060.0,1213.0434782608695,151.657508881031,132.47417527436983,-0.150943396226415,-0.2580645161290322,8,2,0
Dewas(F&V),Dewas,Madhya Pradesh,Garlic,Other,FAQ,2025-08-13,4000.0,3200.0,3500.0,3500.0,3500.0,3800.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.0526315789473683,3480.0,3745.4545454545455,327.10854467592554,352.84864248310123,0.1494252873563217,0.0679611650485436,8,2,1
Basti,Basti,Uttar Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1760.0,1750.0,1710.0,1725.0,1790.0,1660.0,0.0292397660818712,0.0202898550724637,-0.0167597765363128,0.0602409638554217,1731.6666666666667,1749.423076923077,19.66384160498273,37.71808380807431,0.0163618864292589,0.0060459492140265,8,2,0
Vandiperiyar,Idukki,Kerala,Cabbage,Other,FAQ,2025-08-13,3500.0,3500.0,3500.0,3600.0,3600.0,3500.0,0.0,-0.0277777777777777,-0.0277777777777777,0.0,3500.0,3584.0,0.0,246.1029594837656,0.0,-0.0234375,8,2,0
Farukhabad,Farukhabad,Uttar Pradesh,Garlic,Garlic,FAQ,2025-08-13,5700.0,5700.0,5800.0,5900.0,5900.0,6500.0,-0.0172413793103448,-0.0338983050847457,-0.0338983050847457,-0.123076923076923,5787.5,5977.884615384615,94.53835200594538,197.14549488600304,-0.0151187904967602,-0.0464854431397779,8,2,0
Durgapur,Paschim Bardhaman,West Bengal,Brinjal,Other,FAQ,2025-08-13,4450.0,4350.0,4500.0,4450.0,4450.0,5350.0,-0.011111111111111,0.0,0.0,-0.1682242990654205,4400.0,4565.0,108.01234497351156,284.4080361636953,0.0113636363636364,-0.0251916757940854,8,2,0
Mehmoodabad,Sitapur,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1660.0,1670.0,1685.0,1650.0,1680.0,1390.0,-0.0148367952522254,0.0060606060606061,-0.0119047619047618,0.1942446043165466,1673.75,1663.2608695652175,11.086778913041886,30.62265559309624,-0.0082150858849887,-0.0019605280355509,8,2,0
Pipariya(F&V),Hoshangabad,Madhya Pradesh,Brinjal,Brinjal,FAQ,2025-08-13,1300.0,1200.0,1200.0,1200.0,900.0,1600.0,0.0833333333333332,0.0833333333333332,0.4444444444444444,-0.1875,1200.0,1258.3333333333333,70.71067811865471,186.30658852422823,0.0833333333333332,0.0331125827814571,8,2,0
Khandhla,Shamli,Uttar Pradesh,Brinjal,Round/Long,FAQ,2025-08-13,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0,0.0,0.0,0.0,0.0,1450.0,1459.5238095238096,0.0,30.07926037592526,0.0,-0.0065252854812398,8,2,0
Sheoraphuly,Hooghly,West Bengal,Brinjal,Other,FAQ,2025-08-13,7000.0,7000.0,5800.0,5800.0,5800.0,5800.0,0.2068965517241379,0.2068965517241379,0.2068965517241379,0.2068965517241379,6242.857142857143,6003.333333333333,576.9377287516767,341.8845674657817,0.1212814645308923,0.1660188784008884,8,2,0
Anwala,Bareilly,Uttar Pradesh,Green Chilli,Green Chilly,FAQ,2025-08-13,3800.0,4200.0,3200.0,3500.0,3200.0,3600.0,0.1875,0.0857142857142856,0.1875,0.0555555555555555,3642.857142857143,3410.344827586207,320.7134902949093,276.9022875443564,0.0431372549019608,0.1142568250758342,8,2,0
